date,quote_ts,minute,hold_min,type,move_pts,paid,got,ret_pct
2026-08-10,2026-08-10 13:03:19-04:00,783,30,C,-1.0,0.55,0.15460000000000151,-71.89090909090882
2026-08-10,2026-08-10 13:03:19-04:00,783,30,C,-0.75,0.55,0.2063000000000045,-62.490909090908275
2026-08-10,2026-08-10 13:03:19-04:00,783,30,C,-0.5,0.55,0.2888000000000045,-47.49090909090828
2026-08-10,2026-08-10 13:03:19-04:00,783,30,C,-0.25,0.55,0.3713000000000045,-32.490909090908275
2026-08-10,2026-08-10 13:03:19-04:00,783,30,C,0.0,0.55,0.4538000000000045,-17.490909090908282
2026-08-10,2026-08-10 13:03:19-04:00,783,30,C,0.25,0.55,0.5682000000000085,3.3090909090924416
2026-08-10,2026-08-10 13:03:19-04:00,783,30,C,0.5,0.55,0.7232000000000085,31.490909090910623
2026-08-10,2026-08-10 13:03:19-04:00,783,30,C,0.75,0.55,0.8782000000000085,59.67272727272881
2026-08-10,2026-08-10 13:03:19-04:00,783,30,C,1.0,0.55,1.0332000000000086,87.854545454547
2026-08-10,2026-08-10 13:03:19-04:00,783,30,P,-1.0,0.9,0.3631999999999948,-59.644444444445035
2026-08-10,2026-08-10 13:03:19-04:00,783,30,P,-0.75,0.9,0.4581999999999948,-49.08888888888947
2026-08-10,2026-08-10 13:03:19-04:00,783,30,P,-0.5,0.9,0.5531999999999948,-38.533333333333914
2026-08-10,2026-08-10 13:03:19-04:00,783,30,P,-0.25,0.9,0.6481999999999948,-27.97777777777836
2026-08-10,2026-08-10 13:03:19-04:00,783,30,P,0.0,0.9,0.782399999999991,-13.06666666666767
2026-08-10,2026-08-10 13:03:19-04:00,783,30,P,0.25,0.9,0.947399999999991,5.2666666666656665
2026-08-10,2026-08-10 13:03:19-04:00,783,30,P,0.5,0.9,1.112399999999991,23.599999999998992
2026-08-10,2026-08-10 13:03:19-04:00,783,30,P,0.75,0.9,1.277399999999991,41.93333333333233
2026-08-10,2026-08-10 13:03:19-04:00,783,30,P,1.0,0.9,1.473199999999988,63.68888888888756
2026-08-10,2026-08-10 13:03:19-04:00,783,60,C,-1.0,0.55,0.1150999999999965,-79.07272727272792
2026-08-10,2026-08-10 13:03:19-04:00,783,60,C,-0.75,0.55,0.170399999999986,-69.01818181818436
2026-08-10,2026-08-10 13:03:19-04:00,783,60,C,-0.5,0.55,0.240399999999986,-56.29090909091163
2026-08-10,2026-08-10 13:03:19-04:00,783,60,C,-0.25,0.55,0.310399999999986,-43.563636363638906
2026-08-10,2026-08-10 13:03:19-04:00,783,60,C,0.0,0.55,0.380399999999986,-30.836363636366183
2026-08-10,2026-08-10 13:03:19-04:00,783,60,C,0.25,0.55,0.5061999999999705,-7.9636363636417435
2026-08-10,2026-08-10 13:03:19-04:00,783,60,C,0.5,0.55,0.6536999999999705,18.854545454540087
2026-08-10,2026-08-10 13:03:19-04:00,783,60,C,0.75,0.55,0.8011999999999705,45.6727272727219
2026-08-10,2026-08-10 13:03:19-04:00,783,60,C,1.0,0.55,0.9486999999999705,72.49090909090371
2026-08-10,2026-08-10 13:03:19-04:00,783,60,P,-1.0,0.9,0.29800000000002,-66.88888888888667
2026-08-10,2026-08-10 13:03:19-04:00,783,60,P,-0.75,0.9,0.39800000000002006,-55.77777777777556
2026-08-10,2026-08-10 13:03:19-04:00,783,60,P,-0.5,0.9,0.49800000000002004,-44.66666666666444
2026-08-10,2026-08-10 13:03:19-04:00,783,60,P,-0.25,0.9,0.5980000000000201,-33.555555555553326
2026-08-10,2026-08-10 13:03:19-04:00,783,60,P,0.0,0.9,0.720400000000036,-19.95555555555156
2026-08-10,2026-08-10 13:03:19-04:00,783,60,P,0.25,0.9,0.9004000000000361,0.04444444444844869
2026-08-10,2026-08-10 13:03:19-04:00,783,60,P,0.5,0.9,1.080400000000036,20.04444444444844
2026-08-10,2026-08-10 13:03:19-04:00,783,60,P,0.75,0.9,1.260400000000036,40.04444444444844
2026-08-10,2026-08-10 13:03:19-04:00,783,60,P,1.0,0.9,1.453000000000045,61.44444444444943
2026-08-10,2026-08-10 13:08:16-04:00,788,15,C,-1.0,0.6,0.20199999999998908,-66.33333333333515
2026-08-10,2026-08-10 13:08:16-04:00,788,15,C,-0.75,0.6,0.24199999999998908,-59.666666666668476
2026-08-10,2026-08-10 13:08:16-04:00,788,15,C,-0.5,0.6,0.33199999999997204,-44.666666666671325
2026-08-10,2026-08-10 13:08:16-04:00,788,15,C,-0.25,0.6,0.434499999999972,-27.583333333337993
2026-08-10,2026-08-10 13:08:16-04:00,788,15,C,0.0,0.6,0.536999999999972,-10.500000000004654
2026-08-10,2026-08-10 13:08:16-04:00,788,15,C,0.25,0.6,0.6394999999999721,6.583333333328686
2026-08-10,2026-08-10 13:08:16-04:00,788,15,C,0.5,0.6,0.797999999999953,32.99999999999217
2026-08-10,2026-08-10 13:08:16-04:00,788,15,C,0.75,0.6,0.970499999999953,61.74999999999217
2026-08-10,2026-08-10 13:08:16-04:00,788,15,C,1.0,0.6,1.142999999999953,90.49999999999217
2026-08-10,2026-08-10 13:08:16-04:00,788,15,P,-1.0,0.78,0.35000000000002046,-55.1282051282025
2026-08-10,2026-08-10 13:08:16-04:00,788,15,P,-0.75,0.78,0.4250000000000205,-45.51282051281789
2026-08-10,2026-08-10 13:08:16-04:00,788,15,P,-0.5,0.78,0.5000000000000205,-35.89743589743327
2026-08-10,2026-08-10 13:08:16-04:00,788,15,P,-0.25,0.78,0.5890000000000396,-24.487179487174412
2026-08-10,2026-08-10 13:08:16-04:00,788,15,P,0.0,0.78,0.7340000000000396,-5.897435897430821
2026-08-10,2026-08-10 13:08:16-04:00,788,15,P,0.25,0.78,0.8790000000000395,12.692307692312758
2026-08-10,2026-08-10 13:08:16-04:00,788,15,P,0.5,0.78,1.0240000000000395,31.28205128205635
2026-08-10,2026-08-10 13:08:16-04:00,788,15,P,0.75,0.78,1.1815000000000566,51.47435897436623
2026-08-10,2026-08-10 13:08:16-04:00,788,15,P,1.0,0.78,1.3890000000000566,78.07692307693033
2026-08-10,2026-08-10 13:08:16-04:00,788,30,C,-1.0,0.6,0.179899999999991,-70.01666666666816
2026-08-10,2026-08-10 13:08:16-04:00,788,30,C,-0.75,0.6,0.262399999999991,-56.26666666666817
2026-08-10,2026-08-10 13:08:16-04:00,788,30,C,-0.5,0.6,0.344899999999991,-42.516666666668165
2026-08-10,2026-08-10 13:08:16-04:00,788,30,C,-0.25,0.6,0.42739999999999095,-28.766666666668172
2026-08-10,2026-08-10 13:08:16-04:00,788,30,C,0.0,0.6,0.5185999999999831,-13.566666666669486
2026-08-10,2026-08-10 13:08:16-04:00,788,30,C,0.25,0.6,0.6735999999999831,12.266666666663854
2026-08-10,2026-08-10 13:08:16-04:00,788,30,C,0.5,0.6,0.8285999999999831,38.099999999997195
2026-08-10,2026-08-10 13:08:16-04:00,788,30,C,0.75,0.6,0.9835999999999832,63.93333333333053
2026-08-10,2026-08-10 13:08:16-04:00,788,30,C,1.0,0.6,1.1448999999999774,90.81666666666291
2026-08-10,2026-08-10 13:08:16-04:00,788,30,P,-1.0,0.78,0.30520000000000436,-60.871794871794314
2026-08-10,2026-08-10 13:08:16-04:00,788,30,P,-0.75,0.78,0.39360000000001033,-49.53846153846022
2026-08-10,2026-08-10 13:08:16-04:00,788,30,P,-0.5,0.78,0.48860000000001036,-37.358974358973036
2026-08-10,2026-08-10 13:08:16-04:00,788,30,P,-0.25,0.78,0.5836000000000103,-25.17948717948586
2026-08-10,2026-08-10 13:08:16-04:00,788,30,P,0.0,0.78,0.6786000000000103,-12.999999999998682
2026-08-10,2026-08-10 13:08:16-04:00,788,30,P,0.25,0.78,0.835200000000018,7.076923076925386
2026-08-10,2026-08-10 13:08:16-04:00,788,30,P,0.5,0.78,1.000200000000018,28.23076923077153
2026-08-10,2026-08-10 13:08:16-04:00,788,30,P,0.75,0.78,1.165200000000018,49.38461538461769
2026-08-10,2026-08-10 13:08:16-04:00,788,30,P,1.0,0.78,1.330200000000018,70.53846153846385
2026-08-10,2026-08-10 13:08:16-04:00,788,60,C,-1.0,0.6,0.147999999999995,-75.33333333333417
2026-08-10,2026-08-10 13:08:16-04:00,788,60,C,-0.75,0.6,0.18799999999998365,-68.6666666666694
2026-08-10,2026-08-10 13:08:16-04:00,788,60,C,-0.5,0.6,0.27799999999998365,-53.66666666666939
2026-08-10,2026-08-10 13:08:16-04:00,788,60,C,-0.25,0.6,0.3679999999999836,-38.6666666666694
2026-08-10,2026-08-10 13:08:16-04:00,788,60,C,0.0,0.6,0.45799999999998364,-23.66666666666939
2026-08-10,2026-08-10 13:08:16-04:00,788,60,C,0.25,0.6,0.5634999999999696,-6.0833333333384
2026-08-10,2026-08-10 13:08:16-04:00,788,60,C,0.5,0.6,0.7309999999999696,21.833333333328262
2026-08-10,2026-08-10 13:08:16-04:00,788,60,C,0.75,0.6,0.8984999999999695,49.749999999994934
2026-08-10,2026-08-10 13:08:16-04:00,788,60,C,1.0,0.6,1.0659999999999694,77.66666666666157
2026-08-10,2026-08-10 13:08:16-04:00,788,60,P,-1.0,0.78,0.2520000000000141,-67.69230769230589
2026-08-10,2026-08-10 13:08:16-04:00,788,60,P,-0.75,0.78,0.3295000000000141,-57.75641025640845
2026-08-10,2026-08-10 13:08:16-04:00,788,60,P,-0.5,0.78,0.4070000000000141,-47.82051282051102
2026-08-10,2026-08-10 13:08:16-04:00,788,60,P,-0.25,0.78,0.4845000000000141,-37.88461538461358
2026-08-10,2026-08-10 13:08:16-04:00,788,60,P,0.0,0.78,0.6280000000000291,-19.48717948717576
2026-08-10,2026-08-10 13:08:16-04:00,788,60,P,0.25,0.78,0.788000000000029,1.0256410256447415
2026-08-10,2026-08-10 13:08:16-04:00,788,60,P,0.5,0.78,0.948000000000029,21.53846153846526
2026-08-10,2026-08-10 13:08:16-04:00,788,60,P,0.75,0.78,1.108000000000029,42.05128205128576
2026-08-10,2026-08-10 13:08:16-04:00,788,60,P,1.0,0.78,1.3140000000000394,68.4615384615435
2026-08-10,2026-08-10 13:13:16-04:00,793,15,C,-1.0,0.66,0.22139999999998963,-66.45454545454703
2026-08-10,2026-08-10 13:13:16-04:00,793,15,C,-0.75,0.66,0.31639999999998963,-52.060606060607626
2026-08-10,2026-08-10 13:13:16-04:00,793,15,C,-0.5,0.66,0.4113999999999896,-37.66666666666824
2026-08-10,2026-08-10 13:13:16-04:00,793,15,C,-0.25,0.66,0.5063999999999896,-23.272727272728847
2026-08-10,2026-08-10 13:13:16-04:00,793,15,C,0.0,0.66,0.6097999999999819,-7.606060606063352
2026-08-10,2026-08-10 13:13:16-04:00,793,15,C,0.25,0.66,0.774799999999982,17.393939393936652
2026-08-10,2026-08-10 13:13:16-04:00,793,15,C,0.5,0.66,0.939799999999982,42.393939393936655
2026-08-10,2026-08-10 13:13:16-04:00,793,15,C,0.75,0.66,1.104799999999982,67.39393939393666
2026-08-10,2026-08-10 13:13:16-04:00,793,15,C,1.0,0.66,1.2757999999999765,93.30303030302673
2026-08-10,2026-08-10 13:13:16-04:00,793,15,P,-1.0,0.64,0.27550000000000413,-56.95312499999936
2026-08-10,2026-08-10 13:13:16-04:00,793,15,P,-0.75,0.64,0.352600000000009,-44.90624999999859
2026-08-10,2026-08-10 13:13:16-04:00,793,15,P,-0.5,0.64,0.43510000000000904,-32.015624999998586
2026-08-10,2026-08-10 13:13:16-04:00,793,15,P,-0.25,0.64,0.517600000000009,-19.124999999998586
2026-08-10,2026-08-10 13:13:16-04:00,793,15,P,0.0,0.64,0.600100000000009,-6.234374999998602
2026-08-10,2026-08-10 13:13:16-04:00,793,15,P,0.25,0.64,0.7486000000000171,16.968750000002675
2026-08-10,2026-08-10 13:13:16-04:00,793,15,P,0.5,0.64,0.9061000000000172,41.578125000002686
2026-08-10,2026-08-10 13:13:16-04:00,793,15,P,0.75,0.64,1.0636000000000172,66.18750000000269
2026-08-10,2026-08-10 13:13:16-04:00,793,15,P,1.0,0.64,1.2211000000000172,90.79687500000267
2026-08-10,2026-08-10 13:13:16-04:00,793,30,C,-1.0,0.66,0.23130000000000564,-64.95454545454461
2026-08-10,2026-08-10 13:13:16-04:00,793,30,C,-0.75,0.66,0.3088000000000056,-53.212121212120365
2026-08-10,2026-08-10 13:13:16-04:00,793,30,C,-0.5,0.66,0.3863000000000056,-41.46969696969612
2026-08-10,2026-08-10 13:13:16-04:00,793,30,C,-0.25,0.66,0.4638000000000056,-29.72727272727188
2026-08-10,2026-08-10 13:13:16-04:00,793,30,C,0.0,0.66,0.6126000000000112,-7.181818181816483
2026-08-10,2026-08-10 13:13:16-04:00,793,30,C,0.25,0.66,0.7676000000000113,16.303030303032006
2026-08-10,2026-08-10 13:13:16-04:00,793,30,C,0.5,0.66,0.9226000000000113,39.787878787880494
2026-08-10,2026-08-10 13:13:16-04:00,793,30,C,0.75,0.66,1.0776000000000114,63.272727272729
2026-08-10,2026-08-10 13:13:16-04:00,793,30,C,1.0,0.66,1.2809000000000152,94.07575757575988
2026-08-10,2026-08-10 13:13:16-04:00,793,30,P,-1.0,0.64,0.2531999999999971,-60.437500000000455
2026-08-10,2026-08-10 13:13:16-04:00,793,30,P,-0.75,0.64,0.2977999999999929,-53.46875000000111
2026-08-10,2026-08-10 13:13:16-04:00,793,30,P,-0.5,0.64,0.3952999999999929,-38.234375000001116
2026-08-10,2026-08-10 13:13:16-04:00,793,30,P,-0.25,0.64,0.4927999999999929,-23.00000000000111
2026-08-10,2026-08-10 13:13:16-04:00,793,30,P,0.0,0.64,0.5902999999999929,-7.765625000001104
2026-08-10,2026-08-10 13:13:16-04:00,793,30,P,0.25,0.64,0.6935999999999877,8.37499999999807
2026-08-10,2026-08-10 13:13:16-04:00,793,30,P,0.5,0.64,0.8635999999999877,34.93749999999808
2026-08-10,2026-08-10 13:13:16-04:00,793,30,P,0.75,0.64,1.0335999999999876,61.49999999999807
2026-08-10,2026-08-10 13:13:16-04:00,793,30,P,1.0,0.64,1.2035999999999878,88.0624999999981
2026-08-10,2026-08-10 13:13:16-04:00,793,60,C,-1.0,0.66,0.18510000000001584,-71.95454545454307
2026-08-10,2026-08-10 13:13:16-04:00,793,60,C,-0.75,0.66,0.2576000000000158,-60.969696969694574
2026-08-10,2026-08-10 13:13:16-04:00,793,60,C,-0.5,0.66,0.3301000000000158,-49.98484848484609
2026-08-10,2026-08-10 13:13:16-04:00,793,60,C,-0.25,0.66,0.40260000000001583,-38.999999999997605
2026-08-10,2026-08-10 13:13:16-04:00,793,60,C,0.0,0.66,0.5378000000000338,-18.515151515146396
2026-08-10,2026-08-10 13:13:16-04:00,793,60,C,0.25,0.66,0.6928000000000338,4.969696969702091
2026-08-10,2026-08-10 13:13:16-04:00,793,60,C,0.5,0.66,0.8478000000000339,28.45454545455058
2026-08-10,2026-08-10 13:13:16-04:00,793,60,C,0.75,0.66,1.0028000000000339,51.93939393939907
2026-08-10,2026-08-10 13:13:16-04:00,793,60,C,1.0,0.66,1.2053000000000476,82.62121212121933
2026-08-10,2026-08-10 13:13:16-04:00,793,60,P,-1.0,0.64,0.1952999999999929,-69.48437500000111
2026-08-10,2026-08-10 13:13:16-04:00,793,60,P,-0.75,0.64,0.24219999999997982,-62.156250000003155
2026-08-10,2026-08-10 13:13:16-04:00,793,60,P,-0.5,0.64,0.3346999999999798,-47.70312500000316
2026-08-10,2026-08-10 13:13:16-04:00,793,60,P,-0.25,0.64,0.4271999999999798,-33.250000000003155
2026-08-10,2026-08-10 13:13:16-04:00,793,60,P,0.0,0.64,0.5196999999999798,-18.79687500000315
2026-08-10,2026-08-10 13:13:16-04:00,793,60,P,0.25,0.64,0.6319999999999618,-1.2500000000059686
2026-08-10,2026-08-10 13:13:16-04:00,793,60,P,0.5,0.64,0.8069999999999617,26.09374999999402
2026-08-10,2026-08-10 13:13:16-04:00,793,60,P,0.75,0.64,0.9819999999999618,53.43749999999403
2026-08-10,2026-08-10 13:13:16-04:00,793,60,P,1.0,0.64,1.1569999999999618,80.78124999999403
2026-08-10,2026-08-10 13:18:20-04:00,798,15,C,-1.0,0.68,0.265699999999988,-60.92647058823706
2026-08-10,2026-08-10 13:18:20-04:00,798,15,C,-0.75,0.68,0.34819999999998796,-48.794117647060595
2026-08-10,2026-08-10 13:18:20-04:00,798,15,C,-0.5,0.68,0.430699999999988,-36.661764705884124
2026-08-10,2026-08-10 13:18:20-04:00,798,15,C,-0.25,0.68,0.5247999999999774,-22.823529411768035
2026-08-10,2026-08-10 13:18:20-04:00,798,15,C,0.0,0.68,0.6797999999999774,-0.029411764709209785
2026-08-10,2026-08-10 13:18:20-04:00,798,15,C,0.25,0.68,0.8347999999999774,22.764705882349617
2026-08-10,2026-08-10 13:18:20-04:00,798,15,C,0.5,0.68,0.9897999999999775,45.55882352940844
2026-08-10,2026-08-10 13:18:20-04:00,798,15,C,0.75,0.68,1.1531999999999698,69.5882352941132
2026-08-10,2026-08-10 13:18:20-04:00,798,15,C,1.0,0.68,1.3606999999999698,100.10294117646615
2026-08-10,2026-08-10 13:18:20-04:00,798,15,P,-1.0,0.59,0.26360000000000583,-55.32203389830409
2026-08-10,2026-08-10 13:18:20-04:00,798,15,P,-0.75,0.59,0.3036000000000058,-48.54237288135494
2026-08-10,2026-08-10 13:18:20-04:00,798,15,P,-0.5,0.59,0.3898000000000138,-33.93220338982816
2026-08-10,2026-08-10 13:18:20-04:00,798,15,P,-0.25,0.59,0.4848000000000138,-17.830508474573932
2026-08-10,2026-08-10 13:18:20-04:00,798,15,P,0.0,0.59,0.5798000000000137,-1.7288135593196985
2026-08-10,2026-08-10 13:18:20-04:00,798,15,P,0.25,0.59,0.6748000000000137,14.372881355934537
2026-08-10,2026-08-10 13:18:20-04:00,798,15,P,0.5,0.59,0.828600000000024,40.44067796610577
2026-08-10,2026-08-10 13:18:20-04:00,798,15,P,0.75,0.59,0.993600000000024,68.40677966102103
2026-08-10,2026-08-10 13:18:20-04:00,798,15,P,1.0,0.59,1.158600000000024,96.37288135593629
2026-08-10,2026-08-10 13:18:20-04:00,798,30,C,-1.0,0.68,0.225,-66.91176470588236
2026-08-10,2026-08-10 13:18:20-04:00,798,30,C,-0.75,0.68,0.29500000000000004,-56.61764705882353
2026-08-10,2026-08-10 13:18:20-04:00,798,30,C,-0.5,0.68,0.365,-46.32352941176471
2026-08-10,2026-08-10 13:18:20-04:00,798,30,C,-0.25,0.68,0.47500000000000003,-30.14705882352941
2026-08-10,2026-08-10 13:18:20-04:00,798,30,C,0.0,0.68,0.625,-8.088235294117654
2026-08-10,2026-08-10 13:18:20-04:00,798,30,C,0.25,0.68,0.775,13.970588235294112
2026-08-10,2026-08-10 13:18:20-04:00,798,30,C,0.5,0.68,0.925,36.02941176470588
2026-08-10,2026-08-10 13:18:20-04:00,798,30,C,0.75,0.68,1.10375,62.316176470588225
2026-08-10,2026-08-10 13:18:20-04:00,798,30,C,1.0,0.68,1.31125,92.83088235294117
2026-08-10,2026-08-10 13:18:20-04:00,798,30,P,-1.0,0.59,0.24,-59.32203389830508
2026-08-10,2026-08-10 13:18:20-04:00,798,30,P,-0.75,0.59,0.27999999999999997,-52.54237288135594
2026-08-10,2026-08-10 13:18:20-04:00,798,30,P,-0.5,0.59,0.35,-40.67796610169492
2026-08-10,2026-08-10 13:18:20-04:00,798,30,P,-0.25,0.59,0.44999999999999996,-23.728813559322038
2026-08-10,2026-08-10 13:18:20-04:00,798,30,P,0.0,0.59,0.5499999999999999,-6.779661016949159
2026-08-10,2026-08-10 13:18:20-04:00,798,30,P,0.25,0.59,0.6499999999999999,10.16949152542372
2026-08-10,2026-08-10 13:18:20-04:00,798,30,P,0.5,0.59,0.78875,33.686440677966104
2026-08-10,2026-08-10 13:18:20-04:00,798,30,P,0.75,0.59,0.9662499999999999,63.771186440677965
2026-08-10,2026-08-10 13:18:20-04:00,798,30,P,1.0,0.59,1.1437499999999998,93.85593220338981
2026-08-10,2026-08-10 13:18:20-04:00,798,60,C,-1.0,0.68,0.20099999999997636,-70.44117647059171
2026-08-10,2026-08-10 13:18:20-04:00,798,60,C,-0.75,0.68,0.26599999999997637,-60.88235294117995
2026-08-10,2026-08-10 13:18:20-04:00,798,60,C,-0.5,0.68,0.33099999999997637,-51.323529411768185
2026-08-10,2026-08-10 13:18:20-04:00,798,60,C,-0.25,0.68,0.4299999999999454,-36.76470588236097
2026-08-10,2026-08-10 13:18:20-04:00,798,60,C,0.0,0.68,0.5799999999999454,-14.705882352949203
2026-08-10,2026-08-10 13:18:20-04:00,798,60,C,0.25,0.68,0.7299999999999454,7.3529411764625445
2026-08-10,2026-08-10 13:18:20-04:00,798,60,C,0.5,0.68,0.8799999999999454,29.41176470587431
2026-08-10,2026-08-10 13:18:20-04:00,798,60,C,0.75,0.68,1.0559999999999217,55.294117647047294
2026-08-10,2026-08-10 13:18:20-04:00,798,60,C,1.0,0.68,1.2709999999999217,86.91176470587084
2026-08-10,2026-08-10 13:18:20-04:00,798,60,P,-1.0,0.59,0.19100000000001274,-67.62711864406565
2026-08-10,2026-08-10 13:18:20-04:00,798,60,P,-0.75,0.59,0.22600000000001272,-61.69491525423513
2026-08-10,2026-08-10 13:18:20-04:00,798,60,P,-0.5,0.59,0.29700000000003457,-49.66101694914668
2026-08-10,2026-08-10 13:18:20-04:00,798,60,P,-0.25,0.59,0.39200000000003454,-33.55932203389245
2026-08-10,2026-08-10 13:18:20-04:00,798,60,P,0.0,0.59,0.48700000000003457,-17.457627118638204
2026-08-10,2026-08-10 13:18:20-04:00,798,60,P,0.25,0.59,0.5820000000000346,-1.355932203383961
2026-08-10,2026-08-10 13:18:20-04:00,798,60,P,0.5,0.59,0.7295000000000664,23.644067796621435
2026-08-10,2026-08-10 13:18:20-04:00,798,60,P,0.75,0.59,0.9120000000000664,54.57627118645194
2026-08-10,2026-08-10 13:18:20-04:00,798,60,P,1.0,0.59,1.0945000000000664,85.50847457628245
2026-08-10,2026-08-10 13:23:21-04:00,803,15,C,-1.0,0.67,0.26540000000000985,-60.38805970149107
2026-08-10,2026-08-10 13:23:21-04:00,803,15,C,-0.75,0.67,0.34290000000000986,-48.82089552238659
2026-08-10,2026-08-10 13:23:21-04:00,803,15,C,-0.5,0.67,0.4204000000000098,-37.25373134328212
2026-08-10,2026-08-10 13:23:21-04:00,803,15,C,-0.25,0.67,0.5258000000000197,-21.522388059698557
2026-08-10,2026-08-10 13:23:21-04:00,803,15,C,0.0,0.67,0.6808000000000197,1.6119402985104003
2026-08-10,2026-08-10 13:23:21-04:00,803,15,C,0.25,0.67,0.8358000000000197,24.74626865671936
2026-08-10,2026-08-10 13:23:21-04:00,803,15,C,0.5,0.67,0.9908000000000198,47.88059701492832
2026-08-10,2026-08-10 13:23:21-04:00,803,15,C,0.75,0.67,1.1647000000000265,73.83582089552633
2026-08-10,2026-08-10 13:23:21-04:00,803,15,C,1.0,0.67,1.3722000000000265,104.80597014925767
2026-08-10,2026-08-10 13:23:21-04:00,803,15,P,-1.0,0.57,0.2355999999999949,-58.66666666666755
2026-08-10,2026-08-10 13:23:21-04:00,803,15,P,-0.75,0.57,0.2755999999999949,-51.64912280701843
2026-08-10,2026-08-10 13:23:21-04:00,803,15,P,-0.5,0.57,0.35239999999998756,-38.17543859649341
2026-08-10,2026-08-10 13:23:21-04:00,803,15,P,-0.25,0.57,0.4498999999999876,-21.070175438598664
2026-08-10,2026-08-10 13:23:21-04:00,803,15,P,0.0,0.57,0.5473999999999876,-3.9649122807039276
2026-08-10,2026-08-10 13:23:21-04:00,803,15,P,0.25,0.57,0.6448999999999876,13.140350877190816
2026-08-10,2026-08-10 13:23:21-04:00,803,15,P,0.5,0.57,0.7887999999999784,38.385964912276926
2026-08-10,2026-08-10 13:23:21-04:00,803,15,P,0.75,0.57,0.9587999999999784,68.2105263157857
2026-08-10,2026-08-10 13:23:21-04:00,803,15,P,1.0,0.57,1.1287999999999785,98.0350877192945
2026-08-10,2026-08-10 13:23:21-04:00,803,30,C,-1.0,0.67,0.2380000000000041,-64.47761194029789
2026-08-10,2026-08-10 13:23:21-04:00,803,30,C,-0.75,0.67,0.3130000000000041,-53.28358208955163
2026-08-10,2026-08-10 13:23:21-04:00,803,30,C,-0.5,0.67,0.38800000000000406,-42.08955223880537
2026-08-10,2026-08-10 13:23:21-04:00,803,30,C,-0.25,0.67,0.49820000000000847,-25.64179104477486
2026-08-10,2026-08-10 13:23:21-04:00,803,30,C,0.0,0.67,0.6532000000000084,-2.50746268656591
2026-08-10,2026-08-10 13:23:21-04:00,803,30,C,0.25,0.67,0.8082000000000085,20.626865671643046
2026-08-10,2026-08-10 13:23:21-04:00,803,30,C,0.5,0.67,0.9632000000000085,43.76119402985201
2026-08-10,2026-08-10 13:23:21-04:00,803,30,C,0.75,0.67,1.1435000000000117,70.67164179104651
2026-08-10,2026-08-10 13:23:21-04:00,803,30,C,1.0,0.67,1.3560000000000116,102.38805970149427
2026-08-10,2026-08-10 13:23:21-04:00,803,30,P,-1.0,0.57,0.2095999999999981,-63.22807017543892
2026-08-10,2026-08-10 13:23:21-04:00,803,30,P,-0.75,0.57,0.2445999999999981,-57.08771929824594
2026-08-10,2026-08-10 13:23:21-04:00,803,30,P,-0.5,0.57,0.3131999999999948,-45.05263157894827
2026-08-10,2026-08-10 13:23:21-04:00,803,30,P,-0.25,0.57,0.40819999999999484,-28.3859649122816
2026-08-10,2026-08-10 13:23:21-04:00,803,30,P,0.0,0.57,0.5031999999999949,-11.719298245614928
2026-08-10,2026-08-10 13:23:21-04:00,803,30,P,0.25,0.57,0.5981999999999948,4.947368421051737
2026-08-10,2026-08-10 13:23:21-04:00,803,30,P,0.5,0.57,0.7379999999999904,29.47368421052465
2026-08-10,2026-08-10 13:23:21-04:00,803,30,P,0.75,0.57,0.9129999999999905,60.17543859648957
2026-08-10,2026-08-10 13:23:21-04:00,803,30,P,1.0,0.57,1.0879999999999905,90.87719298245449
2026-08-10,2026-08-10 13:23:21-04:00,803,60,C,-1.0,0.67,0.21217800000000353,-68.33164179104425
2026-08-10,2026-08-10 13:23:21-04:00,803,60,C,-0.75,0.67,0.2671780000000035,-60.122686567163655
2026-08-10,2026-08-10 13:23:21-04:00,803,60,C,-0.5,0.67,0.3256430000000091,-51.39656716417774
2026-08-10,2026-08-10 13:23:21-04:00,803,60,C,-0.25,0.67,0.46814300000000914,-30.127910447759838
2026-08-10,2026-08-10 13:23:21-04:00,803,60,C,0.0,0.67,0.6106430000000092,-8.859253731341923
2026-08-10,2026-08-10 13:23:21-04:00,803,60,C,0.25,0.67,0.7531430000000092,12.409402985075998
2026-08-10,2026-08-10 13:23:21-04:00,803,60,C,0.5,0.67,0.8983160000000134,34.07701492537513
2026-08-10,2026-08-10 13:23:21-04:00,803,60,C,0.75,0.67,1.1083160000000134,65.42029850746468
2026-08-10,2026-08-10 13:23:21-04:00,803,60,C,1.0,0.67,1.3183160000000134,96.76358208955422
2026-08-10,2026-08-10 13:23:21-04:00,803,60,P,-1.0,0.57,0.17351499999999762,-69.55877192982497
2026-08-10,2026-08-10 13:23:21-04:00,803,60,P,-0.75,0.57,0.2110149999999976,-62.979824561403916
2026-08-10,2026-08-10 13:23:21-04:00,803,60,P,-0.5,0.57,0.2485149999999976,-56.400877192982875
2026-08-10,2026-08-10 13:23:21-04:00,803,60,P,-0.25,0.57,0.35324299999999315,-38.02754385965032
2026-08-10,2026-08-10 13:23:21-04:00,803,60,P,0.0,0.57,0.46074299999999313,-19.1678947368433
2026-08-10,2026-08-10 13:23:21-04:00,803,60,P,0.25,0.57,0.5682429999999932,-0.30824561403627737
2026-08-10,2026-08-10 13:23:21-04:00,803,60,P,0.5,0.57,0.6757429999999932,18.55140350877075
